College_Code,College_Name,Branch_Code,Branch_Name,Category,Cutoff_Rank,Year,Round,Table_Number
,,CS Computers,,,152562121332.0,2024,1,39
,,CS Computers,80854,,152735135053.0,2024,1,7
,,CS Computers,,,153510177687.0,2024,1,17
,,CS Computers,106875,,154542105051.0,2024,1,47
,,CS Computers,85249,,156382144794.0,2024,1,9
,,CS Computers,--,,157672236230.0,2024,1,51
,,CS Computers,--,,158481194716.0,2024,1,9
,,CS Computers,117450,,161243124426.0,2024,1,47
,,CS Computers,--,,161448116062.0,2024,1,13
,,CS Computers,--,,161448164743.0,2024,1,13
,,CS Computers,--,,161448164743.0,2024,1,13
,,CS Computers,--,,161651150354.0,2024,1,34
,,CS Computers,125562,,163337135693.0,2024,1,14
,,CS Computers,--,,165900235959.0,2024,1,10
,,CS Computers,--,,166054145736.0,2024,1,16
,,CS Computers,--,,166935201919.0,2024,1,25
,,CS Computers,--,,168055140946.0,2024,1,28
,,CS Computers,--,,168055226532.0,2024,1,51
,,CS Computers,--,,168592116719.0,2024,1,17
,,CS Computers,51496,,169720167578.0,2024,1,37
,,CS Computers,--,,169761273880.0,2024,1,16
,,CS Computers,--,,169939188078.0,2024,1,5
,,CS Computers,149728,,171368117018.0,2024,1,9
,,CS Computers,--,,173675122808.0,2024,1,40
,,CS Computers,113027,,174025155672.0,2024,1,23
,,CS Computers,--,,175818114964.0,2024,1,38
,,CS Computers,--,,176719132344.0,2024,1,37
,,CS Computers,--,,176719186313.0,2024,1,38
,,CS Computers,96682,,178018104884.0,2024,1,26
,,CS Computers,--,,178517176716.0,2024,1,38
,,CS Computers,129015,,179500126065.0,2024,1,50
,,CS Computers,69653,,179597137469.0,2024,1,26
,,CS Computers,--,,182885137578.0,2024,1,34
,,CS Computers,"132156
--",,182948126065.0,2024,1,49
,,CS Computers,,,184034175161.0,2024,1,40
,,CS Computers,151425,,184895117018.0,2024,1,9
,,CS Computers,--,,185095242022.0,2024,1,11
,,CS Computers,--,,185632132250.0,2024,1,20
,,CS Computers,,,185962168765.0,2024,1,17
,,CS Computers,--,,186528176794.0,2024,1,22
,,CS Computers,129015,,186709126065.0,2024,1,49
,,CS Computers,--,,187414153625.0,2024,1,38
,,CS Computers,--,,188126133506.0,2024,1,30
,,CS Computers,--,,188291185132.0,2024,1,32
,,CS Computers,200579,,189345168765.0,2024,1,31
,,CS Computers,85434,,189612150853.0,2024,1,31
,,CS Computers,--,,191057230675.0,2024,1,32
,,CS Computers,83253,,192053184920.0,2024,1,31
,,CS Computers,,,192451109334.0,2024,1,17
,,CS Computers,98185 237871,,193755128344.0,2024,1,30
,,CS Computers,--,,194067171480.0,2024,1,34
,,CS Computers,--,,196240118145.0,2024,1,10
,,CS Computers,94024,,196302152830.0,2024,1,8
,,CS Computers,--,,197393149323.0,2024,1,20
,,CS Computers,--,,197393171339.0,2024,1,21
,,CS Computers,106434,,199030180542.0,2024,1,49
,,CS Computers,--,,200362173440.0,2024,1,41
,,CS Computers,--,,200527147997.0,2024,1,37
,,CS Computers,137941,,202217145234.0,2024,1,46
,,CS Computers,"--
--",,202546248863.0,2024,1,50
,,CS Computers,--,,205981158498.0,2024,1,11
,,CS Computers,119768,,207530178010.0,2024,1,23
,,CS Computers,131253,,209535150797.0,2024,1,49
,,CS Computers,97632,,215101126251.0,2024,1,33
,,CS Computers,--,,218209154638.0,2024,1,36
,,CS Computers,--,,225837157634.0,2024,1,51
,,CS Computers,--,,230554152372.0,2024,1,17
,,CS Computers,116230,,231373131171.0,2024,1,33
,,CS Computers,--,,232294164024.0,2024,1,33
,,CS Computers,--,,233419271116.0,2024,1,44
,,CS Computers,--,,236915153625.0,2024,1,39
,,CS Computers,--,,241517218463.0,2024,1,25
,,CS Computers,--,,245497140946.0,2024,1,28
,,CS Computers,149728,,250492198367.0,2024,1,9
,,CS Computers,--,,253363219535.0,2024,1,21
,,CS Computers,125562,,254228174979.0,2024,1,14
,,CS Computers,151425,,264970210682.0,2024,1,9
,,CS Computers,--,,266334235183.0,2024,1,32
,,CS Computers,--,,269649215042.0,2024,1,44
,,CS Computers,--,,269716121301.0,2024,1,12
,,CS Computers,--,,274729163561.0,2024,1,26
,,CS Computers,--,,1.193681007801213e+17,2024,1,12
,,CS Computers,172959,,1.3231218355318106e+17,2024,1,14
,,CS Computers,163844,,1.3908613942520254e+17,2024,1,33
,,CS Computers,--,,1.810741007801213e+17,2024,1,12
,,CS Computers,129015,,1.851082109032023e+17,2024,1,50
,,CS Computers,129015,,1.851082109032023e+17,2024,1,49
,,CS Computers,"--
--",,2.1418816876517926e+17,2024,1,25
,,CS Computers,--,,2.1602324449426832e+17,2024,1,5
,,CS Computers,--,,1.0151910381411017e+23,2024,1,5
,,CS Computers,110900,,1.0175611449410252e+23,2024,1,27
,,CS Computers,102148,,1.0276711479312058e+23,2024,1,42
,,CS Computers,98675,,1.0499910850111061e+23,2024,1,11
,,CS Computers,106875,,1.0811211166811273e+23,2024,1,47
,,CS Computers,98632,,1.1291613339012789e+23,2024,1,21
,,CS Computers,125562,,1.1416513406715818e+23,2024,1,14
,,CS Computers,100643,,1.1859011956812144e+23,2024,1,40
,,CS Computers,127051,,1.1929516770612789e+23,2024,1,21
,,CS Computers,127954,,1.2259012579812789e+23,2024,1,34
,,CS Computers,116933,,1.2373713194912515e+23,2024,1,31
,,CS Computers,--,,1.2817413173513589e+23,2024,1,5
,,CS Computers,116230,,1.7857118296220897e+23,2024,1,33
,,CS Computers,200579,,1.79721195802215e+23,2024,1,31
,,CS Computers,--,,1.910572306751724e+23,2024,1,32
,,CS Computers,--,,1.910572306752306e+23,2024,1,32
,,CS Computers,"132156
--",,2.369151851082109e+23,2024,1,49
,,CS Computers,104913,,1.0515210652510795e+29,2024,1,5
,,CS Computers,--,,1.120091577291659e+29,2024,1,10
,,CS Computers,149728,,1.45780108156109e+29,2024,1,9
,,CS Computers,151425,,1.5043211545512566e+29,2024,1,9
,,CS Computers,--,,1.5721718847517215e+29,2024,1,39
,,CS Computers,169320,,1.615571678581793e+29,2024,1,36
,,CS Computers,169320,,1.615571678581793e+29,2024,1,37
,,CS Computers,122320,,1.0133210168211022e+41,2024,1,39
,,CS Computers,117450,,1.1254611740012127e+41,2024,1,47
,,CS Computers,"132156
--",,1.2255013486413837e+41,2024,1,49
,,CS Computers,129015,,1.245551429371556e+41,2024,1,50
,,CS Computers,165719,,1.2887813486414136e+41,2024,1,40
,,CS Computers,150623,,1.327601369071415e+41,2024,1,36
,,CS Computers,129015,,1.3883314293720013e+41,2024,1,49
,,CS Computers,170177,,1.4109914520015882e+41,2024,1,46
,,CS Computers,122447,,1.1300810407610793e+47,2024,1,37
,,CS Computers,127954,,1.1650010663711013e+47,2024,1,34
,,CS Computers,116230,,1.3901110644512308e+47,2024,1,33
,,CS Computers,10300,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),9805.0,2024,1,10
,,CS Computers,30456,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),30797.0,2024,1,23
,,CS Computers,20768,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),42974.0,2024,1,24
,,CS Computers,35393,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),65387.0,2024,1,14
,,CS Computers,117232,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),71659.0,2024,1,9
,,CS Computers,93217,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),84146.0,2024,1,9
,,CS Computers,224821,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),100930.0,2024,1,23
,,CS Computers,--,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),124824.0,2024,1,29
,,CS Computers,--,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),129227.0,2024,1,10
,,CS Computers,163844,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),145488.0,2024,1,33
,,CS Computers,112302,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),149826.0,2024,1,10
,,CS Computers,167532,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),151345.0,2024,1,9
,,CS Computers,172959,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),156560.0,2024,1,14
,,CS Computers,--,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),161745.0,2024,1,39
,,CS Computers,--,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),184034.0,2024,1,39
,,CS Computers,127051,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),199905.0,2024,1,21
,,CS Computers,--,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),211894.0,2024,1,16
,,CS Computers,170177,ENGINEERING CUTOFF RANK OF CET-2024 - EXT RND ALLOTMENT ( HYD KAR ),256708185234.0,2024,1,46
,,CS Computers,636,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),1068.0,2024,1,1
,,CS Computers,2330,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),2300.0,2024,1,2
,,CS Computers,6255,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),6370.0,2024,1,6
,,CS Computers,7301,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),6396.0,2024,1,47
,,CS Computers,5145,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),7000.0,2024,1,10
,,CS Computers,7386,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),7208.0,2024,1,1
,,CS Computers,8334,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),7559.0,2024,1,2
,,CS Computers,13052,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),11117.0,2024,1,1
,,CS Computers,9822,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),11837.0,2024,1,3
,,CS Computers,12681,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),12615.0,2024,1,42
,,CS Computers,11845,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),12727.0,2024,1,11
,,CS Computers,12482,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),14237.0,2024,1,5
,,CS Computers,11855,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),14417.0,2024,1,33
,,CS Computers,10369,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),14563.0,2024,1,46
,,CS Computers,16814,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),15946.0,2024,1,7
,,CS Computers,15245,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),17033.0,2024,1,24
,,CS Computers,18127,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),18906.0,2024,1,18
,,CS Computers,17063,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),19143.0,2024,1,8
,,CS Computers,15642,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),19924.0,2024,1,20
,,CS Computers,"26572
--",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),20012.0,2024,1,25
,,CS Computers,"24675
--
31146
25897",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),23379.0,2024,1,30
,,CS Computers,17116,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),23474.0,2024,1,1
,,CS Computers,"20316
--
22968
17354",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),23909.0,2024,1,19
,,CS Computers,27835,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),24936.0,2024,1,12
,,CS Computers,18019,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),25060.0,2024,1,12
,,CS Computers,24526,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),25657.0,2024,1,14
,,CS Computers,19401,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),26028.0,2024,1,23
,,CS Computers,20656,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),26733.0,2024,1,15
,,CS Computers,24853,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),27045.0,2024,1,15
,,CS Computers,27184,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),27259.0,2024,1,31
,,CS Computers,21606,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),27750.0,2024,1,7
,,CS Computers,28855,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),28994.0,2024,1,12
,,CS Computers,25188,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),29027.0,2024,1,3
,,CS Computers,30610,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),29264.0,2024,1,48
,,CS Computers,31646,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),31191.0,2024,1,13
,,CS Computers,37960,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),31518.0,2024,1,15
,,CS Computers,41805,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),34159.0,2024,1,12
,,CS Computers,24530,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),34258.0,2024,1,39
,,CS Computers,33447,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),34683.0,2024,1,8
,,CS Computers,44619,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),35476.0,2024,1,8
,,CS Computers,37038,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),36999.0,2024,1,13
,,CS Computers,35509,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),37676.0,2024,1,15
,,CS Computers,30092,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),38625.0,2024,1,10
,,CS Computers,"29153
--",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),38626.0,2024,1,25
,,CS Computers,43090,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),38673.0,2024,1,31
,,CS Computers,31478,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),39359.0,2024,1,20
,,CS Computers,38793,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),40985.0,2024,1,18
,,CS Computers,35352,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),41318.0,2024,1,11
,,CS Computers,39048,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),43654.0,2024,1,14
,,CS Computers,"41620
--
--
44564",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),43941.0,2024,1,30
,,CS Computers,45964,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),44186.0,2024,1,48
,,CS Computers,44265,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),44909.0,2024,1,5
,,CS Computers,48506,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),44961.0,2024,1,27
,,CS Computers,49878,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),45189.0,2024,1,5
,,CS Computers,46666,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),45542.0,2024,1,45
,,CS Computers,41939,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),46048.0,2024,1,18
,,CS Computers,46411,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),46049.0,2024,1,18
,,CS Computers,"40046
--
42401
38963",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),46716.0,2024,1,19
,,CS Computers,46080,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),48469.0,2024,1,32
,,CS Computers,50475,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),48472.0,2024,1,29
,,CS Computers,46990,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),49293.0,2024,1,24
,,CS Computers,59572,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),50281.0,2024,1,16
,,CS Computers,47512,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),51546.0,2024,1,17
,,CS Computers,45541,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),53288.0,2024,1,13
,,CS Computers,50954,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),54440.0,2024,1,45
,,CS Computers,54751,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),54509.0,2024,1,16
,,CS Computers,57826,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),55057.0,2024,1,42
,,CS Computers,69653,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),55116.0,2024,1,26
,,CS Computers,49803,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),56125.0,2024,1,44
,,CS Computers,39214,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),56201.0,2024,1,17
,,CS Computers,61571,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),56488.0,2024,1,16
,,CS Computers,54833,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),56713.0,2024,1,33
,,CS Computers,61943,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),58404.0,2024,1,16
,,CS Computers,64075,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),59844.0,2024,1,34
,,CS Computers,61099,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),60049.0,2024,1,29
,,CS Computers,"70292
--
--
74007",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),61072.0,2024,1,19
,,CS Computers,69092,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),62020.0,2024,1,32
,,CS Computers,64900,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),62260.0,2024,1,48
,,CS Computers,46812,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),63065.0,2024,1,24
,,CS Computers,67229,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),63913.0,2024,1,29
,,CS Computers,61558,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),64412.0,2024,1,20
,,CS Computers,56832,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),65122.0,2024,1,38
,,CS Computers,83850,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),65339.0,2024,1,32
,,CS Computers,73793,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),67390.0,2024,1,9
,,CS Computers,58882,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),68291.0,2024,1,40
,,CS Computers,49884,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),68707.0,2024,1,48
,,CS Computers,"63788
--
--
61057",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),68990.0,2024,1,19
,,CS Computers,96682,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),69334.0,2024,1,26
,,CS Computers,79834,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),70183.0,2024,1,31
,,CS Computers,"75982
--",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),70664.0,2024,1,25
,,CS Computers,83113,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),70805.0,2024,1,7
,,CS Computers,73149,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),70962.0,2024,1,29
,,CS Computers,61465,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),71163.0,2024,1,16
,,CS Computers,80854,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),73016.0,2024,1,7
,,CS Computers,69387,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),74531.0,2024,1,10
,,CS Computers,83197,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),75726.0,2024,1,49
,,CS Computers,62297,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),75958.0,2024,1,46
,,CS Computers,81301,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),76823.0,2024,1,48
,,CS Computers,72511,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),77676.0,2024,1,29
,,CS Computers,90087,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),77900.0,2024,1,38
,,CS Computers,--,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),78682.0,2024,1,33
,,CS Computers,95179,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),79999.0,2024,1,7
,,CS Computers,72410,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),81531.0,2024,1,34
,,CS Computers,--,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),83563.0,2024,1,46
,,CS Computers,81474,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),83634.0,2024,1,26
,,CS Computers,--,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),84044.0,2024,1,46
,,CS Computers,72594,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),84064.0,2024,1,32
,,CS Computers,85249,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),84284.0,2024,1,9
,,CS Computers,73835,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),84401.0,2024,1,7
,,CS Computers,75286,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),86578.0,2024,1,27
,,CS Computers,--,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),87310.0,2024,1,10
,,CS Computers,77056,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),87688.0,2024,1,47
,,CS Computers,86016,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),87956.0,2024,1,24
,,CS Computers,79646,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),88955.0,2024,1,33
,,CS Computers,91689,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),89087.0,2024,1,35
,,CS Computers,70432,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),93413.0,2024,1,17
,,CS Computers,"90239
--",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),95024.0,2024,1,25
,,CS Computers,"88263
--",ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),96738.0,2024,1,51
,,CS Computers,63422,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),98247.0,2024,1,29
,,CS Computers,87196,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),103100.0,2024,1,14
,,CS Computers,--,ENGINEERING CUTOFF RANK OF CET-2024 - MOCK  ALLOTMENT ( GENERAL ),104450.0,2024,1,34
,,CS Computers,5556,ENGINEERING CUTOFF RANK OF CET-2024 - R1 ( PROV )  ALLOTMENT ( HYD KAR ),9428.0,2024,1,10
,,CS Computers,20768,ENGINEERING CUTOFF RANK OF CET-2024 - R1 ( PROV )  ALLOTMENT ( HYD KAR ),24195.0,2024,1,24
,,CS Computers,22944,ENGINEERING CUTOFF RANK OF CET-2024 - R1 ( PROV )  ALLOTMENT ( HYD KAR ),29645.0,2024,1,23
,,CS Computers,26044,ENGINEERING CUTOFF RANK OF CET-2024 - R1 ( PROV )  ALLOTMENT ( HYD KAR ),35400.0,2024,1,14
,,CS Computers,56621,ENGINEERING CUTOFF RANK OF CET-2024 - R1 ( PROV )  ALLOTMENT ( HYD KAR ),43167.0,2024,1,12
,,CS Computers,62097,ENGINEERING CUTOFF RANK OF CET-2024 - R1 ( PROV )  ALLOTMENT ( HYD KAR ),44869.0,2024,1,14
,,CS Computers,113027,ENGINEERING CUTOFF RANK OF CET-2024 - R1 ( PROV )  ALLOTMENT ( HYD KAR ),71848.0,2024,1,23
