College_Code,College_Name,Category,Branch,Cutoff_Rank,Year,Round,Exam_Type,Rank_Category,City,Min_Round,Max_Round,Round_Count,Best_Rank,Worst_Rank,Avg_Rank_Combo,Rank_Range,Trend_Signal,CTX_Seats,CTX_Avg_Rank,CTX_Best_Rank,CTX_Worst_Rank,CTX_Active_Colleges,CTX_Active_Branches,Round_Premium
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",KKR,AE-Aeronautical Engineering,77431,2024,1,COMEDK,Average,Bangalore,1,1,1,77431,77431,77431.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E086,"Nitte Meenakshi Institute of Technology-Yelahanka, Bengaluru",KKR,AI-Artificial Intelligence & Machine Learning,26335,2024,1,COMEDK,Good,Bangalore,1,2,2,26335,30779,28557.0,4444,Deteriorated,1196,55333.0,193,102243,149,59,0
E090,"PES Institute of Technology and Management-Kotegangoor Cost, Shivamogga",GM,AI-Artificial Intelligence & Machine Learning,18578,2024,1,COMEDK,Very Good,Shivamogga,1,4,3,18578,101078,57891.0,82500,Deteriorated,1196,55333.0,193,102243,149,59,0
E095,"R V College of Engineering-Mysore Road, Bengaluru",GM,AS-Aerospace Engineering,2593,2024,1,COMEDK,Excellent,Bangalore,1,4,3,2593,5092,3894.0,2499,Deteriorated,1196,55333.0,193,102243,149,59,0
E095,"R V College of Engineering-Mysore Road, Bengaluru",KKR,AS-Aerospace Engineering,23801,2024,1,COMEDK,Good,Bangalore,1,1,1,23801,23801,23801.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E098,"R T E Societys Rural Engineering College-Hulkoti, Gadag",GM,AI-Artificial Intelligence & Machine Learning,98063,2024,1,COMEDK,Below Average,Gadag,1,1,1,98063,98063,98063.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E099,"Raja Rajeswari College of Engineering-Kumbalgodu, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,48062,2024,1,COMEDK,Good,Bangalore,1,3,2,48062,95578,71820.0,47516,Deteriorated,1196,55333.0,193,102243,149,59,0
E100,"Rajeev Institute of Technology-BM Bypass Road, Hassan",GM,AD-Artificial Intelligence & Data Science,76726,2024,1,COMEDK,Average,Hassan,1,1,1,76726,76726,76726.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E107,"SJB Institute of Technology-Kengeri, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,22194,2024,1,COMEDK,Good,Bangalore,1,4,3,22194,62782,41070.0,40588,Deteriorated,1196,55333.0,193,102243,149,59,0
E107,"SJB Institute of Technology-Kengeri, Bengaluru",KKR,AI-Artificial Intelligence & Machine Learning,48989,2024,1,COMEDK,Good,Bangalore,1,2,2,48989,96567,72778.0,47578,Deteriorated,1196,55333.0,193,102243,149,59,0
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,AD-Artificial Intelligence & Data Science,37012,2024,1,COMEDK,Good,Chikkaballapur,1,3,2,37012,62929,49970.0,25917,Deteriorated,1196,55333.0,193,102243,149,59,0
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,AE-Aeronautical Engineering,89750,2024,1,COMEDK,Below Average,Chikkaballapur,1,1,1,89750,89750,89750.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",GM,AS-Aerospace Engineering,39937,2024,1,COMEDK,Good,Chikkaballapur,1,3,2,39937,93200,66568.0,53263,Deteriorated,1196,55333.0,193,102243,149,59,0
E108,"S J C Institute of Technology-BB Road, Chikkaballapur",KKR,AD-Artificial Intelligence & Data Science,93492,2024,1,COMEDK,Below Average,Chikkaballapur,1,1,1,93492,93492,93492.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",GM,AD-Artificial Intelligence & Data Science,100170,2024,1,COMEDK,Below Average,Bangalore,1,1,1,100170,100170,100170.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",GM,AG-Agriculture Engineering,62340,2024,1,COMEDK,Average,Bangalore,1,1,1,62340,62340,62340.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E109,"S.E.A. College of Engineering and Technology-K R Puram, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,97160,2024,1,COMEDK,Below Average,Bangalore,1,1,1,97160,97160,97160.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E110,"SSETs S.G. Balekundri Institute of Technology-Shivabasva Nagar, Belagavi",GM,AD-Artificial Intelligence & Data Science,96379,2024,1,COMEDK,Below Average,Belagavi,1,3,2,93114,96379,94746.0,3265,Improved,1196,55333.0,193,102243,149,59,0
E114,"Sambhram Institute of Technology-Jalahalli East, Bengaluru",GM,AD-Artificial Intelligence & Data Science,96066,2024,1,COMEDK,Below Average,Bangalore,1,1,1,96066,96066,96066.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E114,"Sambhram Institute of Technology-Jalahalli East, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,101329,2024,1,COMEDK,Below Average,Bangalore,1,1,1,101329,101329,101329.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",GM,AI-Artificial Intelligence & Machine Learning,26483,2024,1,COMEDK,Good,Dharwad,1,4,3,26483,62180,43525.0,35697,Deteriorated,1196,55333.0,193,102243,149,59,0
E117,"SDM College of Engineering and Technology, Tulu Minority-Kalaghatagi, Dharwad",KKR,AI-Artificial Intelligence & Machine Learning,44389,2024,1,COMEDK,Good,Dharwad,1,2,2,44389,55394,49892.0,11005,Deteriorated,1196,55333.0,193,102243,149,59,0
E118,"SDM Institute of Technology, Tulu Minority-Ujire, Dakshina Kannada",GM,AD-Artificial Intelligence & Data Science,26950,2024,1,COMEDK,Good,Dakshina Kannada,1,3,2,26950,83838,55394.0,56888,Deteriorated,1196,55333.0,193,102243,149,59,0
E118,"SDM Institute of Technology, Tulu Minority-Ujire, Dakshina Kannada",KKR,AD-Artificial Intelligence & Data Science,48772,2024,1,COMEDK,Good,Dakshina Kannada,1,1,1,48772,48772,48772.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E121,"Sri Sairam College of Engineering-Anekal, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,74797,2024,1,COMEDK,Average,Bangalore,1,1,1,74797,74797,74797.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E122,"Shree Devi Institute of Technology-Kenjar, Mangaluru",GM,AD-Artificial Intelligence & Data Science,90432,2024,1,COMEDK,Below Average,Mangaluru,1,1,1,90432,90432,90432.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E123,"Shri Madhwa Vadiraja Institute of Technology and Management-Bantakal, Udupi",GM,AD-Artificial Intelligence & Data Science,84686,2024,1,COMEDK,Below Average,Udupi,1,1,1,84686,84686,84686.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E123,"Shri Madhwa Vadiraja Institute of Technology and Management-Bantakal, Udupi",GM,AI-Artificial Intelligence & Machine Learning,99187,2024,1,COMEDK,Below Average,Udupi,1,1,1,99187,99187,99187.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E124,"Shridevi Institute of Engineering and Technology-Sira Road, Tumakuru",GM,AD-Artificial Intelligence & Data Science,85977,2024,1,COMEDK,Below Average,Tumakuru,1,1,1,85977,85977,85977.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E124,"Shridevi Institute of Engineering and Technology-Sira Road, Tumakuru",GM,AI-Artificial Intelligence & Machine Learning,99396,2024,1,COMEDK,Below Average,Tumakuru,1,1,1,99396,99396,99396.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",GM,AD-Artificial Intelligence & Data Science,7356,2024,1,COMEDK,Very Good,Tumakuru,1,4,3,7356,20614,13070.0,13258,Deteriorated,1196,55333.0,193,102243,149,59,0
E125,"Siddaganga Institute of Technology-B H Road, Tumakuru",KKR,AD-Artificial Intelligence & Data Science,26286,2024,1,COMEDK,Good,Tumakuru,1,2,2,26286,28100,27193.0,1814,Deteriorated,1196,55333.0,193,102243,149,59,0
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,8580,2024,1,COMEDK,Very Good,Bangalore,1,4,3,8580,29198,17276.0,20618,Deteriorated,1196,55333.0,193,102243,149,59,0
E126,"Sir M.Visvesvaraya Institute of Technology-Yelahanka, Bengaluru",KKR,AI-Artificial Intelligence & Machine Learning,33698,2024,1,COMEDK,Good,Bangalore,1,2,2,33698,46264,39981.0,12566,Deteriorated,1196,55333.0,193,102243,149,59,0
E132,"Sri Krishna Institute of Technology-Chikkabanavara, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,100258,2024,1,COMEDK,Below Average,Bangalore,1,1,1,100258,100258,100258.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",GM,AD-Artificial Intelligence & Data Science,95741,2024,1,COMEDK,Below Average,Mangaluru,1,1,1,95741,95741,95741.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",GM,AE-Aeronautical Engineering,57651,2024,1,COMEDK,Average,Mangaluru,1,1,1,57651,57651,57651.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",GM,AI-Artificial Intelligence & Machine Learning,61016,2024,1,COMEDK,Average,Mangaluru,1,1,1,61016,61016,61016.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E138,"Srinivas Institute of Technology-Hampankatta, Mangaluru",GM,AU-Automobile Engineering,100057,2024,1,COMEDK,Below Average,Mangaluru,1,1,1,100057,100057,100057.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E141,"T. John Institute of Technology-Bannerghatta Road, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,74209,2024,1,COMEDK,Average,Bangalore,1,3,2,74209,96420,85314.0,22211,Deteriorated,1196,55333.0,193,102243,149,59,0
E145,"Vemana Institute of Technology-Koramangala, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,61806,2024,1,COMEDK,Average,Bangalore,1,4,3,61806,93201,82736.0,31395,Deteriorated,1196,55333.0,193,102243,149,59,0
E148,"Vivekananda College of Engineering and Technology-Puttur, Dakshin Kannada",GM,AI-Artificial Intelligence & Machine Learning,97945,2024,1,COMEDK,Below Average,Dakshin Kannada,1,1,1,97945,97945,97945.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E149,"Vivekananda Institute of Technology-Kengeri, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,72049,2024,1,COMEDK,Average,Bangalore,1,3,2,72049,96926,84488.0,24877,Deteriorated,1196,55333.0,193,102243,149,59,0
E156,"Jyothy Institute of Technology-Tathguni, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,56566,2024,1,COMEDK,Average,Bangalore,1,4,3,43320,82308,60731.0,38988,Improved,1196,55333.0,193,102243,149,59,0
E164,"Reva University-Yelahanka, Bengaluru",GM,AL-Agricultural Engineering,53430,2024,1,COMEDK,Average,Bangalore,1,3,2,53430,83739,68584.0,30309,Deteriorated,1196,55333.0,193,102243,149,59,0
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,14791,2024,1,COMEDK,Very Good,Bangalore,1,4,3,14791,55784,31155.0,40993,Deteriorated,1196,55333.0,193,102243,149,59,0
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",GM,AS-Aerospace Engineering,20946,2024,1,COMEDK,Good,Bangalore,1,4,3,20946,73084,45743.0,52138,Deteriorated,1196,55333.0,193,102243,149,59,0
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",KKR,AI-Artificial Intelligence & Machine Learning,37892,2024,1,COMEDK,Good,Bangalore,1,2,2,37892,69829,53860.0,31937,Deteriorated,1196,55333.0,193,102243,149,59,0
E165,"Alliance College of Engineering and Design. Alliance University-Anekal, Bengaluru",KKR,AS-Aerospace Engineering,46264,2024,1,COMEDK,Good,Bangalore,1,1,1,46264,46264,46264.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E183,"Jain Institute of Technology-Avaragere Village, Davangere",GM,AI-Artificial Intelligence & Machine Learning,55571,2024,1,COMEDK,Average,Davangere,1,3,2,55571,94911,75241.0,39340,Deteriorated,1196,55333.0,193,102243,149,59,0
E183,"Jain Institute of Technology-Avaragere Village, Davangere",KKR,AI-Artificial Intelligence & Machine Learning,73266,2024,1,COMEDK,Average,Davangere,1,1,1,73266,73266,73266.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E194,"Jain College of Engineering and Technology-Unkal, Hubballi",GM,AI-Artificial Intelligence & Machine Learning,49971,2024,1,COMEDK,Good,Hubballi,1,4,3,49971,90772,68838.0,40801,Deteriorated,1196,55333.0,193,102243,149,59,0
E195,"Navkis College of Engineering -Kandali NH75, Hassan",GM,AD-Artificial Intelligence & Data Science,61329,2024,1,COMEDK,Average,Hassan,1,1,1,61329,61329,61329.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E195,"Navkis College of Engineering -Kandali NH75, Hassan",GM,AI-Artificial Intelligence & Machine Learning,48052,2024,1,COMEDK,Good,Hassan,1,1,1,48052,48052,48052.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E201,"G Madegowda Institute of Technology-Maddur, Mandya District",GM,AI-Artificial Intelligence & Machine Learning,40800,2024,1,COMEDK,Good,Mandya District,1,1,1,40800,40800,40800.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E203,"Amruta Institute of Engineering and Management Science-Bidadi, Ramnagar Taluk, Bengaluru Rural",GM,AI-Artificial Intelligence & Machine Learning,51228,2024,1,COMEDK,Average,Bangalore Rural,1,3,2,51228,69752,60490.0,18524,Deteriorated,1196,55333.0,193,102243,149,59,0
E205,"Vijaya Vittala Institution of Technology-Kothanur, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,93010,2024,1,COMEDK,Below Average,Bangalore,1,1,1,93010,93010,93010.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",GM,AD-Artificial Intelligence & Data Science,43164,2024,1,COMEDK,Good,Bangalore,1,3,2,43164,100704,71934.0,57540,Deteriorated,1196,55333.0,193,102243,149,59,0
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,37340,2024,1,COMEDK,Good,Bangalore,1,3,2,37340,99315,68328.0,61975,Deteriorated,1196,55333.0,193,102243,149,59,0
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",KKR,AD-Artificial Intelligence & Data Science,74856,2024,1,COMEDK,Average,Bangalore,1,1,1,74856,74856,74856.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E207,"BGS College of Engineering and Technology-Mahalaxmipuram, Bengaluru",KKR,AI-Artificial Intelligence & Machine Learning,93713,2024,1,COMEDK,Below Average,Bangalore,1,1,1,93713,93713,93713.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E209,"Aditya College of Engineering and Technology-Yelahanka, Bengaluru",GM,AD-Artificial Intelligence & Data Science,88496,2024,1,COMEDK,Below Average,Bangalore,1,1,1,88496,88496,88496.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E209,"Aditya College of Engineering and Technology-Yelahanka, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,98399,2024,1,COMEDK,Below Average,Bangalore,1,1,1,98399,98399,98399.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E210,"Impact College Of Engineering and Applied Science-Sahakar Nagar, Bengaluru",GM,AI-Artificial Intelligence & Machine Learning,92535,2024,1,COMEDK,Below Average,Bangalore,1,1,1,92535,92535,92535.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E210,"Impact College Of Engineering and Applied Science-Sahakar Nagar, Bengaluru",GM,AR-Automation & Robotics Engineering,97106,2024,1,COMEDK,Below Average,Bangalore,1,1,1,97106,97106,97106.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E211,"East West College of Engineering-Yelahanka, Bengaluru",GM,AE-Aeronautical Engineering,98880,2024,1,COMEDK,Below Average,Bangalore,1,3,2,89865,98880,94372.0,9015,Improved,1196,55333.0,193,102243,149,59,0
E211,"East West College of Engineering-Yelahanka, Bengaluru",GM,AG-Agriculture Engineering,92709,2024,1,COMEDK,Below Average,Bangalore,1,1,1,92709,92709,92709.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E212,"Seshadripuram Institute of Technology - Jaipura Hobli, Mysuru",GM,AI-Artificial Intelligence & Machine Learning,91244,2024,1,COMEDK,Below Average,Mysuru,1,4,2,56283,91244,73764.0,34961,Improved,1196,55333.0,193,102243,149,59,0
E001,"Acharya Institute of Technology-Soladevanahalli, Bengaluru",GM,BT-Bio-technology,46902,2024,1,COMEDK,Good,Bangalore,1,1,1,46902,46902,46902.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E003,"A.C.S. College of Engineering-Kambipura Mysore Road, Bengaluru",GM,BM-Bio-Medical Engineering,94280,2024,1,COMEDK,Below Average,Bangalore,1,3,2,67475,94280,80878.0,26805,Improved,1196,55333.0,193,102243,149,59,0
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,BT-Bio-technology,62171,2024,1,COMEDK,Average,Hubballi,1,1,1,62171,62171,62171.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",GM,CA-Computer Science & Engineering (Artificial Intelligence),12824,2024,1,COMEDK,Very Good,Hubballi,1,4,3,12824,49639,27221.0,36815,Deteriorated,1196,55333.0,193,102243,149,59,0
E016,"KLE Technological University Formerly known as BVBCET-Vidyanagar, Hubballi",KKR,CA-Computer Science & Engineering (Artificial Intelligence),25837,2024,1,COMEDK,Good,Hubballi,1,2,2,25837,33637,29737.0,7800,Deteriorated,1196,55333.0,193,102243,149,59,0
E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",GM,CA-Computer Science & Engineering (Artificial Intelligence),39846,2024,1,COMEDK,Good,Ballari,1,3,2,39846,80639,60242.0,40793,Deteriorated,1196,55333.0,193,102243,149,59,0
E017,"Ballari Institute of Technology And Management-Near Allipura, Ballari",KKR,CA-Computer Science & Engineering (Artificial Intelligence),86486,2024,1,COMEDK,Below Average,Ballari,1,1,1,86486,86486,86486.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E021,"Bapuji Institute of Engineering and Technology-Shamanur Road, Davangere",GM,BT-Bio-technology,62249,2024,1,COMEDK,Average,Davangere,1,1,1,62249,62249,62249.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E024,"Basaveshwar Engineering College-Vidya Nagar, Bagalkote",GM,BT-Bio-technology,67629,2024,1,COMEDK,Average,Bagalkote,1,1,1,67629,67629,67629.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,BT-Bio-technology,13565,2024,1,COMEDK,Very Good,Bangalore,1,1,1,13565,13565,13565.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",GM,CB-Computer Science & Business Systems,1721,2024,1,COMEDK,Excellent,Bangalore,1,4,3,1721,4444,2970.0,2723,Deteriorated,1196,55333.0,193,102243,149,59,0
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,BT-Bio-technology,56169,2024,1,COMEDK,Average,Bangalore,1,1,1,56169,56169,56169.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E027,"BMS College of Engineering-Basavanagudi, Bengaluru",KKR,CB-Computer Science & Business Systems,10199,2024,1,COMEDK,Very Good,Bangalore,1,2,2,10199,13973,12086.0,3774,Deteriorated,1196,55333.0,193,102243,149,59,0
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",GM,CB-Computer Science & Business Systems,5040,2024,1,COMEDK,Very Good,Bangalore,1,4,3,5040,13630,8696.0,8590,Deteriorated,1196,55333.0,193,102243,149,59,0
E028,"BMS Institute of Technology and Management-Yelahanka, Bengaluru",KKR,CB-Computer Science & Business Systems,26266,2024,1,COMEDK,Good,Bangalore,1,2,2,26266,27782,27024.0,1516,Deteriorated,1196,55333.0,193,102243,149,59,0
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",GM,CA-Computer Science & Engineering (Artificial Intelligence),13099,2024,1,COMEDK,Very Good,Bangalore,1,4,3,13099,49371,27796.0,36272,Deteriorated,1196,55333.0,193,102243,149,59,0
E039,"Dayananda Sagar Academy of Technology and Management-Kanakpura Road, Bengaluru",KKR,CA-Computer Science & Engineering (Artificial Intelligence),32764,2024,1,COMEDK,Good,Bangalore,1,2,2,32764,49121,40942.0,16357,Deteriorated,1196,55333.0,193,102243,149,59,0
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,BT-Bio-technology,24647,2024,1,COMEDK,Good,Bangalore,1,1,1,24647,24647,24647.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",GM,CB-Computer Science & Business Systems,3324,2024,1,COMEDK,Excellent,Bangalore,1,4,3,3324,9116,5821.0,5792,Deteriorated,1196,55333.0,193,102243,149,59,0
E040,"Dayananda Sagar College of Engineering-Kumaraswamy Layout, Bengaluru",KKR,BT-Bio-technology,81479,2024,1,COMEDK,Below Average,Bangalore,1,1,1,81479,81479,81479.0,0,SingleRound,1196,55333.0,193,102243,149,59,0
